Timestamp,Data,Target,Prediction
Mon Oct 09 15:29:26 2017,17,16,15.961739
Mon Oct 09 15:29:26 2017,17,16,16.004087
Mon Oct 09 15:29:27 2017,18,16,15.986779
Mon Oct 09 15:29:27 2017,17,16,15.976368
Mon Oct 09 15:29:28 2017,17,16,16.01085
Mon Oct 09 15:29:28 2017,18,16,16.023592
Mon Oct 09 15:29:29 2017,18,16,16.040129
Mon Oct 09 15:29:29 2017,17,15,16.049192
Mon Oct 09 15:29:30 2017,18,15,15.659726
Mon Oct 09 15:29:30 2017,18,15,15.301736
Mon Oct 09 15:29:31 2017,17,15,15.1053705
Mon Oct 09 15:29:31 2017,17,16,14.976267
Mon Oct 09 15:29:32 2017,17,16,15.287895
Mon Oct 09 15:29:32 2017,17,16,15.618812
Mon Oct 09 15:29:33 2017,17,16,15.902918
Mon Oct 09 15:29:33 2017,17,16,16.001303
Mon Oct 09 15:29:34 2017,18,16,16.11774
Mon Oct 09 15:29:35 2017,17,16,16.203869
Mon Oct 09 15:29:35 2017,16,16,16.259813
Mon Oct 09 15:29:36 2017,17,16,16.200634
Mon Oct 09 15:29:36 2017,17,16,16.21126
Mon Oct 09 15:29:37 2017,16,17,16.152828
Mon Oct 09 15:29:37 2017,16,16,16.55218
Mon Oct 09 15:29:38 2017,17,16,16.466732
Mon Oct 09 15:29:38 2017,16,16,16.351475
Mon Oct 09 15:29:39 2017,16,16,16.258232
Mon Oct 09 15:29:39 2017,16,16,16.152224
Mon Oct 09 15:29:40 2017,17,16,16.120876
Mon Oct 09 15:29:40 2017,16,16,16.082035
Mon Oct 09 15:29:41 2017,16,17,16.062492
Mon Oct 09 15:29:41 2017,16,16,16.464752
Mon Oct 09 15:29:42 2017,16,16,16.296146
Mon Oct 09 15:29:42 2017,17,16,16.240593
Mon Oct 09 15:29:43 2017,16,16,16.199804
Mon Oct 09 15:29:43 2017,16,16,16.132458
Mon Oct 09 15:29:44 2017,16,16,16.050577
Mon Oct 09 15:29:44 2017,17,16,15.999662
Mon Oct 09 15:29:45 2017,17,16,16.038015
Mon Oct 09 15:29:45 2017,16,16,16.024971
Mon Oct 09 15:29:46 2017,17,16,16.063652
Mon Oct 09 15:29:46 2017,17,16,16.022354
Mon Oct 09 15:29:47 2017,17,16,16.0685
Mon Oct 09 15:29:47 2017,17,16,16.089525
Mon Oct 09 15:29:48 2017,17,16,16.082361
Mon Oct 09 15:29:48 2017,16,16,16.105875
Mon Oct 09 15:29:49 2017,16,16,16.086472
Mon Oct 09 15:29:49 2017,17,16,16.114647
Mon Oct 09 15:29:50 2017,16,16,16.107376
Mon Oct 09 15:29:50 2017,16,16,16.058891
Mon Oct 09 15:29:51 2017,17,16,16.055496
Mon Oct 09 15:29:51 2017,16,16,16.081297
Mon Oct 09 15:29:52 2017,17,16,16.065104
Mon Oct 09 15:29:52 2017,16,16,16.071432
Mon Oct 09 15:29:53 2017,16,16,16.061787
Mon Oct 09 15:29:53 2017,16,16,16.049318
Mon Oct 09 15:29:54 2017,16,17,16.080359
Mon Oct 09 15:29:54 2017,17,17,16.454008
Mon Oct 09 15:29:55 2017,16,17,16.774374
Mon Oct 09 15:29:55 2017,16,17,17.043615
Mon Oct 09 15:29:56 2017,16,17,17.199644
Mon Oct 09 15:29:56 2017,16,17,17.300875
Mon Oct 09 15:29:57 2017,16,17,17.325834
Mon Oct 09 15:29:57 2017,16,17,17.293158
Mon Oct 09 15:29:58 2017,17,17,17.262392
Mon Oct 09 15:29:58 2017,16,17,17.253908
Mon Oct 09 15:29:59 2017,16,16,17.240847
Mon Oct 09 15:29:59 2017,17,16,16.738426
Mon Oct 09 15:30:00 2017,16,16,16.419119
Mon Oct 09 15:30:00 2017,17,16,16.133896
Mon Oct 09 15:30:01 2017,16,16,16.013565
Mon Oct 09 15:30:01 2017,16,16,15.892775
Mon Oct 09 15:30:02 2017,16,16,15.852492
Mon Oct 09 15:30:02 2017,17,16,15.819864
Mon Oct 09 15:30:03 2017,16,16,15.859413
Mon Oct 09 15:30:03 2017,16,16,15.892938
Mon Oct 09 15:30:04 2017,17,16,15.907056
Mon Oct 09 15:30:04 2017,16,16,15.947562
Mon Oct 09 15:30:05 2017,16,16,15.965047
Mon Oct 09 15:30:05 2017,17,16,16.003422
Mon Oct 09 15:30:06 2017,16,16,16.033566
Mon Oct 09 15:30:06 2017,16,16,16.030954
Mon Oct 09 15:30:07 2017,17,16,16.089222
Mon Oct 09 15:30:07 2017,16,16,16.115862
Mon Oct 09 15:30:08 2017,16,16,16.167807
Mon Oct 09 15:30:08 2017,16,16,16.144289
Mon Oct 09 15:30:09 2017,16,17,16.118677
Mon Oct 09 15:30:09 2017,16,17,16.569448
Mon Oct 09 15:30:10 2017,16,17,16.910273
Mon Oct 09 15:30:10 2017,16,16,17.128225
Mon Oct 09 15:30:11 2017,16,16,16.823921
Mon Oct 09 15:30:12 2017,17,16,16.525528
Mon Oct 09 15:30:12 2017,16,16,16.337698
Mon Oct 09 15:30:13 2017,16,17,16.160858
Mon Oct 09 15:30:13 2017,16,17,16.475674
Mon Oct 09 15:30:14 2017,16,17,16.699518
Mon Oct 09 15:30:14 2017,17,17,16.894188
Mon Oct 09 15:30:15 2017,16,17,17.029543
Mon Oct 09 15:30:15 2017,16,17,17.138884
Mon Oct 09 15:30:16 2017,16,17,17.176786
Mon Oct 09 15:30:16 2017,16,17,17.210207
Mon Oct 09 15:30:17 2017,17,17,17.19548
Mon Oct 09 15:30:17 2017,16,17,17.169134
Mon Oct 09 15:30:18 2017,16,17,17.16393
Mon Oct 09 15:30:18 2017,16,17,17.124615
Mon Oct 09 15:30:19 2017,16,17,17.152111
Mon Oct 09 15:30:19 2017,16,17,17.125656
Mon Oct 09 15:30:20 2017,16,17,17.14341
Mon Oct 09 15:30:20 2017,17,17,17.13629
Mon Oct 09 15:30:21 2017,17,17,17.125298
Mon Oct 09 15:30:21 2017,17,17,17.114248
Mon Oct 09 15:30:22 2017,16,17,17.132515
Mon Oct 09 15:30:22 2017,16,17,17.10754
Mon Oct 09 15:30:23 2017,17,17,17.095272
Mon Oct 09 15:30:23 2017,16,17,17.06474
Mon Oct 09 15:30:24 2017,16,17,17.074911
Mon Oct 09 15:30:24 2017,16,17,17.058542
Mon Oct 09 15:30:25 2017,16,17,17.056393
Mon Oct 09 15:30:25 2017,16,17,17.052795
Mon Oct 09 15:30:26 2017,16,17,17.060196
Mon Oct 09 15:30:26 2017,16,17,17.02864
Mon Oct 09 15:30:27 2017,16,17,17.024504
Mon Oct 09 15:30:27 2017,16,17,17.017004
Mon Oct 09 15:30:28 2017,16,17,17.039421
Mon Oct 09 15:30:28 2017,16,17,17.06919
Mon Oct 09 15:30:29 2017,16,17,17.06839
Mon Oct 09 15:30:30 2017,16,17,17.09467
Mon Oct 09 15:30:30 2017,16,17,17.09207
Mon Oct 09 15:30:31 2017,15,17,17.097582
Mon Oct 09 15:30:31 2017,15,17,17.099745
Mon Oct 09 15:30:32 2017,15,18,17.08605
Mon Oct 09 15:30:32 2017,15,18,17.532742
Mon Oct 09 15:30:33 2017,16,18,17.83483
Mon Oct 09 15:30:33 2017,16,18,18.07868
Mon Oct 09 15:30:34 2017,16,18,18.225863
Mon Oct 09 15:30:34 2017,16,18,18.299538
Mon Oct 09 15:30:35 2017,16,18,18.32376
Mon Oct 09 15:30:35 2017,16,18,18.28487
Mon Oct 09 15:30:36 2017,16,18,18.24655
Mon Oct 09 15:30:36 2017,16,18,18.20919
Mon Oct 09 15:30:37 2017,16,18,18.187956
Mon Oct 09 15:30:37 2017,16,18,18.16407
Mon Oct 09 15:30:38 2017,17,18,18.13348
Mon Oct 09 15:30:38 2017,16,18,18.121094
Mon Oct 09 15:30:39 2017,16,18,18.080482
Mon Oct 09 15:30:39 2017,16,18,18.085524
Mon Oct 09 15:30:40 2017,16,18,18.075092
Mon Oct 09 15:30:40 2017,16,18,18.07713
Mon Oct 09 15:30:41 2017,16,18,18.06652
Mon Oct 09 15:30:41 2017,16,18,18.05492
Mon Oct 09 15:30:42 2017,17,18,18.06642
Mon Oct 09 15:30:42 2017,16,18,18.06936
Mon Oct 09 15:30:43 2017,16,18,18.088749
Mon Oct 09 15:30:43 2017,16,18,18.087141
Mon Oct 09 15:30:44 2017,16,18,18.091148
Mon Oct 09 15:30:44 2017,16,18,18.092676
Mon Oct 09 15:30:45 2017,16,18,18.098782
Mon Oct 09 15:30:45 2017,16,18,18.099392
Mon Oct 09 15:30:46 2017,16,18,18.102453
Mon Oct 09 15:30:46 2017,16,18,18.114243
Mon Oct 09 15:30:47 2017,16,18,18.090513
Mon Oct 09 15:30:47 2017,16,18,18.078362
Mon Oct 09 15:30:48 2017,16,18,18.056847
Mon Oct 09 15:30:48 2017,16,18,18.064953
Mon Oct 09 15:30:49 2017,16,18,18.077812
Mon Oct 09 15:30:50 2017,16,18,18.075306
Mon Oct 09 15:30:50 2017,16,16,18.076242
Mon Oct 09 15:30:51 2017,16,15,17.19167
Mon Oct 09 15:30:51 2017,16,16,16.138786
Mon Oct 09 15:30:51 2017,16,18,15.789037
Mon Oct 09 15:30:52 2017,16,18,16.460215
Mon Oct 09 15:30:52 2017,16,18,17.017273
Mon Oct 09 15:30:53 2017,16,18,17.44496
Mon Oct 09 15:30:53 2017,16,18,17.816654
Mon Oct 09 15:30:54 2017,16,18,18.084068
Mon Oct 09 15:30:54 2017,16,18,18.245552
Mon Oct 09 15:30:55 2017,17,18,18.306124
Mon Oct 09 15:30:55 2017,17,18,18.34112
Mon Oct 09 15:30:56 2017,17,18,18.286543
Mon Oct 09 15:30:56 2017,17,18,18.254045
Mon Oct 09 15:30:57 2017,17,18,18.248974
Mon Oct 09 15:30:57 2017,17,18,18.242563
Mon Oct 09 15:30:58 2017,17,18,18.233368
Mon Oct 09 15:30:58 2017,17,18,18.20648
Mon Oct 09 15:30:59 2017,17,18,18.180937
Mon Oct 09 15:30:59 2017,17,18,18.133102
Mon Oct 09 15:31:00 2017,16,18,18.109432
Mon Oct 09 15:31:00 2017,16,18,18.100517
Mon Oct 09 15:31:01 2017,16,18,18.090252
Mon Oct 09 15:31:01 2017,16,18,18.077814
Mon Oct 09 15:31:02 2017,16,18,18.043789
Mon Oct 09 15:31:02 2017,16,18,17.993011
Mon Oct 09 15:31:03 2017,16,18,17.96729
Mon Oct 09 15:31:03 2017,16,18,17.97934
Mon Oct 09 15:31:04 2017,16,18,18.044954
Mon Oct 09 15:31:04 2017,16,18,18.049646
Mon Oct 09 15:31:05 2017,16,18,18.031116
Mon Oct 09 15:31:05 2017,16,18,18.020107
Mon Oct 09 15:31:06 2017,16,18,18.045767
Mon Oct 09 15:31:06 2017,16,18,18.071384
Mon Oct 09 15:31:07 2017,16,18,18.09721
Mon Oct 09 15:31:07 2017,16,18,18.122026
Mon Oct 09 15:31:08 2017,16,18,18.133839
Mon Oct 09 15:31:09 2017,16,18,18.145054
Mon Oct 09 15:31:09 2017,16,18,18.136923
Mon Oct 09 15:31:10 2017,16,18,18.147099
Mon Oct 09 15:31:10 2017,17,18,18.092442
Mon Oct 09 15:31:11 2017,17,18,18.089373
Mon Oct 09 15:31:11 2017,17,18,18.089764
Mon Oct 09 15:31:12 2017,16,18,18.095951
Mon Oct 09 15:31:12 2017,16,18,18.062975
Mon Oct 09 15:31:13 2017,16,18,18.051464
Mon Oct 09 15:31:13 2017,16,18,18.046698
Mon Oct 09 15:31:14 2017,17,18,18.018734
Mon Oct 09 15:31:14 2017,17,18,17.990053
Mon Oct 09 15:31:15 2017,17,18,18.012041
Mon Oct 09 15:31:15 2017,17,18,18.020798
Mon Oct 09 15:31:16 2017,17,18,18.037146
Mon Oct 09 15:31:16 2017,17,18,18.052551
Mon Oct 09 15:31:17 2017,17,18,18.05492
Mon Oct 09 15:31:17 2017,17,18,18.027998
Mon Oct 09 15:31:18 2017,17,18,18.05812
Mon Oct 09 15:31:18 2017,17,18,18.102398
Mon Oct 09 15:31:19 2017,17,18,18.12426
Mon Oct 09 15:31:19 2017,17,18,18.107956
Mon Oct 09 15:31:20 2017,17,18,18.078066
Mon Oct 09 15:31:20 2017,17,18,18.089787
Mon Oct 09 15:31:21 2017,17,18,18.139193
Mon Oct 09 15:31:21 2017,17,18,18.148178
Mon Oct 09 15:31:22 2017,17,18,18.126532
Mon Oct 09 15:31:22 2017,17,18,18.085262
Mon Oct 09 15:31:23 2017,17,18,18.093199
Mon Oct 09 15:31:23 2017,17,18,18.085133
Mon Oct 09 15:31:24 2017,17,18,18.081907
Mon Oct 09 15:31:24 2017,17,18,18.061098
Mon Oct 09 15:31:25 2017,17,18,18.059502
Mon Oct 09 15:31:26 2017,17,18,18.057867
Mon Oct 09 15:31:26 2017,17,18,18.037088
Mon Oct 09 15:31:27 2017,17,18,18.012684
Mon Oct 09 15:31:27 2017,17,18,18.011082
Mon Oct 09 15:31:28 2017,17,18,18.049406
Mon Oct 09 15:31:28 2017,17,18,18.068977
Mon Oct 09 15:31:29 2017,17,18,18.09038
Mon Oct 09 15:31:29 2017,17,18,18.101728
Mon Oct 09 15:31:30 2017,17,18,18.098473
Mon Oct 09 15:31:30 2017,17,18,18.08542
Mon Oct 09 15:31:31 2017,17,18,18.10296
Mon Oct 09 15:31:31 2017,17,18,18.12523
Mon Oct 09 15:31:32 2017,17,18,18.114725
Mon Oct 09 15:31:32 2017,17,18,18.104397
Mon Oct 09 15:31:33 2017,18,18,18.100206
Mon Oct 09 15:31:33 2017,18,18,18.088657
Mon Oct 09 15:31:34 2017,18,18,18.06934
Mon Oct 09 15:31:34 2017,18,18,18.053122
Mon Oct 09 15:31:35 2017,18,18,18.076708
Mon Oct 09 15:31:35 2017,18,18,18.07661
Mon Oct 09 15:31:36 2017,18,18,18.076168
Mon Oct 09 15:31:36 2017,18,18,18.046461
Mon Oct 09 15:31:37 2017,18,18,18.041075
Mon Oct 09 15:31:37 2017,18,18,18.04498
Mon Oct 09 15:31:38 2017,18,18,18.062626
Mon Oct 09 15:31:38 2017,18,18,18.04758
Mon Oct 09 15:31:39 2017,18,18,18.040298
Mon Oct 09 15:31:39 2017,18,18,18.045177
Mon Oct 09 15:31:40 2017,18,18,18.067379
Mon Oct 09 15:31:40 2017,18,18,18.091076
Mon Oct 09 15:31:41 2017,18,18,18.11474
Mon Oct 09 15:31:41 2017,18,18,18.108734
Mon Oct 09 15:31:42 2017,18,18,18.089678
Mon Oct 09 15:31:42 2017,18,17,18.071516
Mon Oct 09 15:31:43 2017,18,18,17.658308
Mon Oct 09 15:31:43 2017,18,19,17.78709
Mon Oct 09 15:31:44 2017,18,19,18.313232
Mon Oct 09 15:31:45 2017,18,19,18.692461
Mon Oct 09 15:31:45 2017,18,19,18.941174
Mon Oct 09 15:31:46 2017,18,19,19.14508
Mon Oct 09 15:31:46 2017,18,19,19.298899
Mon Oct 09 15:31:47 2017,18,19,19.349405
Mon Oct 09 15:31:47 2017,18,19,19.324596
Mon Oct 09 15:31:48 2017,18,19,19.27109
Mon Oct 09 15:31:48 2017,18,19,19.227558
Mon Oct 09 15:31:49 2017,18,19,19.211737
Mon Oct 09 15:31:49 2017,18,18,19.224836
Mon Oct 09 15:31:49 2017,18,18,18.774582
Mon Oct 09 15:31:50 2017,18,18,18.389462
Mon Oct 09 15:31:50 2017,18,18,18.124744
Mon Oct 09 15:31:51 2017,16,18,17.975378
Mon Oct 09 15:31:51 2017,15,18,17.876875
Mon Oct 09 15:31:52 2017,16,18,17.834856
Mon Oct 09 15:31:52 2017,18,18,17.82215
Mon Oct 09 15:31:53 2017,18,18,17.838285
Mon Oct 09 15:31:53 2017,18,18,17.869938
Mon Oct 09 15:31:54 2017,18,18,17.903427
Mon Oct 09 15:31:54 2017,18,18,17.940683
Mon Oct 09 15:31:55 2017,18,18,17.960167
Mon Oct 09 15:31:55 2017,18,18,17.996187
Mon Oct 09 15:31:56 2017,18,18,18.05389
Mon Oct 09 15:31:56 2017,18,18,18.083061
Mon Oct 09 15:31:57 2017,18,18,18.095547
Mon Oct 09 15:31:57 2017,18,18,18.109324
Mon Oct 09 15:31:58 2017,18,18,18.122158
Mon Oct 09 15:31:58 2017,18,18,18.141197
Mon Oct 09 15:31:59 2017,18,18,18.145338
Mon Oct 09 15:31:59 2017,18,18,18.148607
Mon Oct 09 15:32:00 2017,18,18,18.150652
Mon Oct 09 15:32:00 2017,18,18,18.126665
Mon Oct 09 15:32:01 2017,18,18,18.115051
Mon Oct 09 15:32:01 2017,18,18,18.08044
Mon Oct 09 15:32:02 2017,18,18,18.05175
Mon Oct 09 15:32:03 2017,18,18,18.038874
Mon Oct 09 15:32:03 2017,18,18,18.046915
Mon Oct 09 15:32:04 2017,18,18,18.040337
Mon Oct 09 15:32:04 2017,18,18,18.030275
Mon Oct 09 15:32:05 2017,18,18,18.014397
Mon Oct 09 15:32:05 2017,18,19,18.026997
Mon Oct 09 15:32:06 2017,18,19,18.453457
Mon Oct 09 15:32:06 2017,18,19,18.773233
Mon Oct 09 15:32:07 2017,18,19,19.02926
Mon Oct 09 15:32:07 2017,18,19,19.192823
Mon Oct 09 15:32:08 2017,18,18,19.29595
Mon Oct 09 15:32:08 2017,18,18,18.925175
Mon Oct 09 15:32:09 2017,18,18,18.597807
Mon Oct 09 15:32:09 2017,18,18,18.324408
Mon Oct 09 15:32:10 2017,18,18,18.15711
Mon Oct 09 15:32:10 2017,18,18,18.041393
Mon Oct 09 15:32:11 2017,18,18,17.988224
Mon Oct 09 15:32:11 2017,18,18,17.964317
Mon Oct 09 15:32:12 2017,18,18,17.94459
Mon Oct 09 15:32:12 2017,18,18,17.950294
Mon Oct 09 15:32:13 2017,18,18,17.972464
Mon Oct 09 15:32:13 2017,18,18,17.99114
Mon Oct 09 15:32:14 2017,18,18,17.974092
Mon Oct 09 15:32:14 2017,18,18,17.97595
Mon Oct 09 15:32:15 2017,18,19,17.99179
Mon Oct 09 15:32:15 2017,18,19,18.433805
Mon Oct 09 15:32:16 2017,18,19,18.760288
Mon Oct 09 15:32:16 2017,18,19,18.99439
Mon Oct 09 15:32:17 2017,18,19,19.157824
Mon Oct 09 15:32:17 2017,18,19,19.277803
Mon Oct 09 15:32:18 2017,18,20,19.33174
Mon Oct 09 15:32:18 2017,18,20,19.748138
Mon Oct 09 15:32:19 2017,18,20,20.042421
Mon Oct 09 15:32:19 2017,18,20,20.245438
Mon Oct 09 15:32:20 2017,18,20,20.38393
Mon Oct 09 15:32:20 2017,18,20,20.422966
Mon Oct 09 15:32:21 2017,18,20,20.439697
Mon Oct 09 15:32:21 2017,18,20,20.391891
Mon Oct 09 15:32:22 2017,18,20,20.33362
Mon Oct 09 15:32:23 2017,18,20,20.271744
Mon Oct 09 15:32:23 2017,18,20,20.19979
Mon Oct 09 15:32:24 2017,18,20,20.136162
Mon Oct 09 15:32:24 2017,18,20,20.093948
Mon Oct 09 15:32:25 2017,18,20,20.047478
Mon Oct 09 15:32:25 2017,18,20,20.014482
Mon Oct 09 15:32:26 2017,18,20,19.995573
Mon Oct 09 15:32:26 2017,18,20,19.96977
Mon Oct 09 15:32:27 2017,18,20,19.997711
Mon Oct 09 15:32:27 2017,18,20,20.003891
Mon Oct 09 15:32:28 2017,18,20,20.025623
Mon Oct 09 15:32:28 2017,18,20,20.034779
Mon Oct 09 15:32:29 2017,18,20,20.029194
Mon Oct 09 15:32:29 2017,18,20,20.068958
Mon Oct 09 15:32:30 2017,18,20,20.110094
Mon Oct 09 15:32:30 2017,18,20,20.119795
Mon Oct 09 15:32:31 2017,18,20,20.15667
Mon Oct 09 15:32:31 2017,18,20,20.161297
Mon Oct 09 15:32:32 2017,18,20,20.165056
Mon Oct 09 15:32:32 2017,18,20,20.167252
Mon Oct 09 15:32:33 2017,18,19,20.161009
Mon Oct 09 15:32:33 2017,18,19,19.718367
Mon Oct 09 15:32:34 2017,18,19,19.370842
Mon Oct 09 15:32:34 2017,18,19,19.118656
Mon Oct 09 15:32:35 2017,18,19,18.97
Mon Oct 09 15:32:35 2017,18,19,18.871609
Mon Oct 09 15:32:36 2017,18,19,18.819672
Mon Oct 09 15:32:36 2017,18,19,18.80514
Mon Oct 09 15:32:37 2017,18,19,18.801182
Mon Oct 09 15:32:37 2017,18,19,18.830894
Mon Oct 09 15:32:38 2017,18,19,18.867876
Mon Oct 09 15:32:38 2017,18,19,18.916254
Mon Oct 09 15:32:39 2017,18,19,18.957222
Mon Oct 09 15:32:39 2017,18,19,18.98303
Mon Oct 09 15:32:40 2017,18,19,19.030916
Mon Oct 09 15:32:41 2017,18,19,19.072971
Mon Oct 09 15:32:41 2017,18,19,19.111868
Mon Oct 09 15:32:42 2017,18,19,19.137232
Mon Oct 09 15:32:42 2017,18,19,19.163645
Mon Oct 09 15:32:43 2017,18,19,19.183838
Mon Oct 09 15:32:43 2017,18,19,19.182358
Mon Oct 09 15:32:44 2017,17,19,19.195436
Mon Oct 09 15:32:44 2017,18,19,19.152433
Mon Oct 09 15:32:45 2017,19,19,19.130663
Mon Oct 09 15:32:45 2017,19,19,19.136938
Mon Oct 09 15:32:46 2017,19,19,19.111431
Mon Oct 09 15:32:46 2017,19,19,19.055368
Mon Oct 09 15:32:47 2017,19,19,19.0408
Mon Oct 09 15:32:47 2017,19,19,19.025497
Mon Oct 09 15:32:47 2017,19,19,19.026196
Mon Oct 09 15:32:48 2017,19,19,19.02253
Mon Oct 09 15:32:48 2017,19,19,19.023746
Mon Oct 09 15:32:49 2017,19,19,19.01815
Mon Oct 09 15:32:49 2017,19,19,19.020733
Mon Oct 09 15:32:50 2017,18,19,19.023912
Mon Oct 09 15:32:50 2017,18,19,19.057465
Mon Oct 09 15:32:51 2017,18,19,19.056921
Mon Oct 09 15:32:51 2017,18,19,19.096584
Mon Oct 09 15:32:52 2017,18,19,19.100542
Mon Oct 09 15:32:52 2017,18,19,19.107737
Mon Oct 09 15:32:53 2017,18,19,19.10317
Mon Oct 09 15:32:53 2017,18,19,19.114279
Mon Oct 09 15:32:54 2017,18,20,19.115446
Mon Oct 09 15:32:54 2017,18,20,19.560305
Mon Oct 09 15:32:55 2017,18,20,19.864342
Mon Oct 09 15:32:55 2017,18,20,20.071909
Mon Oct 09 15:32:56 2017,18,20,20.19389
Mon Oct 09 15:32:56 2017,18,20,20.257341
Mon Oct 09 15:32:57 2017,18,20,20.280828
Mon Oct 09 15:32:57 2017,18,20,20.266624
Mon Oct 09 15:32:58 2017,18,20,20.227045
Mon Oct 09 15:32:59 2017,18,20,20.189272
Mon Oct 09 15:32:59 2017,18,20,20.144913
Mon Oct 09 15:33:00 2017,18,20,20.098866
Mon Oct 09 15:33:00 2017,18,20,20.088503
Mon Oct 09 15:33:01 2017,18,20,20.055708
Mon Oct 09 15:33:01 2017,18,20,20.070179
Mon Oct 09 15:33:02 2017,18,20,20.062223
Mon Oct 09 15:33:02 2017,18,20,20.048624
Mon Oct 09 15:33:03 2017,18,20,20.038967
Mon Oct 09 15:33:03 2017,18,20,20.055279
Mon Oct 09 15:33:04 2017,18,20,20.061764
Mon Oct 09 15:33:04 2017,18,20,20.066067
Mon Oct 09 15:33:05 2017,18,20,20.061758
Mon Oct 09 15:33:05 2017,18,20,20.054104
Mon Oct 09 15:33:06 2017,18,20,20.067223
Mon Oct 09 15:33:06 2017,19,20,20.078539
Mon Oct 09 15:33:07 2017,19,20,20.104038
Mon Oct 09 15:33:07 2017,19,20,20.118359
Mon Oct 09 15:33:08 2017,19,20,20.107542
Mon Oct 09 15:33:08 2017,19,20,20.088455
Mon Oct 09 15:33:09 2017,18,20,20.083801
Mon Oct 09 15:33:09 2017,18,20,20.084171
Mon Oct 09 15:33:10 2017,18,20,20.089031
Mon Oct 09 15:33:10 2017,18,20,20.09064
Mon Oct 09 15:33:11 2017,18,20,20.077652
Mon Oct 09 15:33:11 2017,18,20,20.071064
Mon Oct 09 15:33:12 2017,18,20,20.069813
Mon Oct 09 15:33:12 2017,18,20,20.069475
Mon Oct 09 15:33:13 2017,18,20,20.069128
Mon Oct 09 15:33:13 2017,18,20,20.065756
Mon Oct 09 15:33:14 2017,18,20,20.057365
Mon Oct 09 15:33:14 2017,18,20,20.073727
Mon Oct 09 15:33:15 2017,18,20,20.077847
Mon Oct 09 15:33:15 2017,18,20,20.096855
Mon Oct 09 15:33:16 2017,19,20,20.082794
Mon Oct 09 15:33:16 2017,19,20,20.08208
Mon Oct 09 15:33:17 2017,19,20,20.072767
Mon Oct 09 15:33:18 2017,19,20,20.087393
Mon Oct 09 15:33:18 2017,19,20,20.097149
Mon Oct 09 15:33:19 2017,19,20,20.108982
Mon Oct 09 15:33:19 2017,20,20,20.089634
Mon Oct 09 15:33:20 2017,20,20,20.101143
Mon Oct 09 15:33:20 2017,20,20,20.092281
Mon Oct 09 15:33:21 2017,20,20,20.090038
Mon Oct 09 15:33:21 2017,20,20,20.09229
Mon Oct 09 15:33:22 2017,20,20,20.08935
Mon Oct 09 15:33:22 2017,20,20,20.084082
Mon Oct 09 15:33:23 2017,20,20,20.07624
Mon Oct 09 15:33:23 2017,20,20,20.076488
Mon Oct 09 15:33:24 2017,20,20,20.089148
Mon Oct 09 15:33:24 2017,20,20,20.090086
Mon Oct 09 15:33:25 2017,20,20,20.083082
Mon Oct 09 15:33:25 2017,20,20,20.067072
Mon Oct 09 15:33:26 2017,20,20,20.072706
Mon Oct 09 15:33:26 2017,20,20,20.07587
Mon Oct 09 15:33:27 2017,20,20,20.079388
Mon Oct 09 15:33:27 2017,20,20,20.068134
Mon Oct 09 15:33:28 2017,20,20,20.06746
Mon Oct 09 15:33:28 2017,20,21,20.06879
Mon Oct 09 15:33:29 2017,20,20,20.499374
Mon Oct 09 15:33:29 2017,20,20,20.391586
Mon Oct 09 15:33:30 2017,20,20,20.28953
Mon Oct 09 15:33:30 2017,20,20,20.209919
Mon Oct 09 15:33:31 2017,20,20,20.164043
Mon Oct 09 15:33:31 2017,20,20,20.116676
Mon Oct 09 15:33:32 2017,20,20,20.0705
Mon Oct 09 15:33:32 2017,20,20,20.059612
Mon Oct 09 15:33:33 2017,20,20,20.036308
Mon Oct 09 15:33:33 2017,20,20,20.031363
Mon Oct 09 15:33:34 2017,19,20,20.051014
Mon Oct 09 15:33:34 2017,19,20,20.057594
Mon Oct 09 15:33:35 2017,19,20,20.04035
Mon Oct 09 15:33:35 2017,19,20,20.038937
Mon Oct 09 15:33:36 2017,19,20,20.044718
Mon Oct 09 15:33:36 2017,19,21,20.039606
Mon Oct 09 15:33:37 2017,19,20,20.469128
Mon Oct 09 15:33:37 2017,19,20,20.373766
Mon Oct 09 15:33:38 2017,19,20,20.28126
Mon Oct 09 15:33:39 2017,19,20,20.201021
Mon Oct 09 15:33:39 2017,19,20,20.147522
Mon Oct 09 15:33:40 2017,19,21,20.09887
Mon Oct 09 15:33:40 2017,19,20,20.481483
Mon Oct 09 15:33:41 2017,19,21,20.377914
Mon Oct 09 15:33:41 2017,19,20,20.701803
Mon Oct 09 15:33:42 2017,19,21,20.517248
Mon Oct 09 15:33:42 2017,19,20,20.789236
Mon Oct 09 15:33:43 2017,19,21,20.565725
Mon Oct 09 15:33:43 2017,19,20,20.800806
Mon Oct 09 15:33:44 2017,19,20,20.542753
Mon Oct 09 15:33:44 2017,19,20,20.343014
Mon Oct 09 15:33:45 2017,19,21,20.170246
Mon Oct 09 15:33:45 2017,19,20,20.498016
Mon Oct 09 15:33:45 2017,19,20,20.335285
Mon Oct 09 15:33:46 2017,19,20,20.170439
Mon Oct 09 15:33:46 2017,19,20,20.103685
Mon Oct 09 15:33:47 2017,19,20,20.030214
Mon Oct 09 15:33:47 2017,19,20,19.995039
Mon Oct 09 15:33:48 2017,19,20,19.967922
Mon Oct 09 15:33:48 2017,19,20,19.986008
